codigo_ibge,NomMunicipio,longitude,latitude,UF
3150000,Pescador,-41.5600775035439,-18.331148315622865,MG
3150109,Piau,-43.31674882177774,-21.50239534461479,MG
3150158,Piedade de Caratinga,-42.04471239735954,-19.763038758258475,MG
3150208,Piedade de Ponte Nova,-42.71806623135652,-20.24171552205643,MG
3150307,Piedade do Rio Grande,-44.1554748380711,-21.484057417663784,MG
3150406,Piedade dos Gerais,-44.24644558809244,-20.4740699949212,MG
3150505,Pimenta,-45.83131773517075,-20.530533307724102,MG
3150539,Pingo-d'Água,-42.42184413248427,-19.74340777411352,MG
3150570,Pintópolis,-45.24724804473183,-16.049458283378737,MG
3150604,Piracema,-44.42270342413389,-20.522259171763785,MG
3150703,Pirajuba,-48.657756299717136,-19.9402725862109,MG
3150802,Piranga,-43.29902183287031,-20.63329267054112,MG
3150901,Piranguçu,-45.51547292639024,-22.556661877811948,MG
3151008,Piranguinho,-45.58654051681071,-22.363001713589025,MG
3151107,Pirapetinga,-42.363928337613736,-21.679103968096715,MG
3151206,Pirapora,-44.86745415108629,-17.393402588778276,MG
3151305,Piraúba,-43.02969092550425,-21.26378658165544,MG
3151404,Pitangui,-44.8864441447791,-19.58783168227815,MG
3151503,Piumhi,-46.05040603623034,-20.44147611663081,MG
3151602,Planura,-48.64626314276472,-20.08126839867965,MG
3151701,Poço Fundo,-45.993318101747136,-21.80629774983445,MG
3151800,Poços de Caldas,-46.56328065291508,-21.808130511937257,MG
3151909,Pocrane,-41.55714405165959,-19.584986302679333,MG
3152006,Pompéu,-44.92356550509575,-19.131393310657167,MG
3152105,Ponte Nova,-42.91738747325917,-20.41218875779299,MG
3152131,Ponto Chique,-44.97360621941707,-16.6088411018374,MG
3152170,Ponto dos Volantes,-41.47442833250005,-16.834302042479447,MG
3152204,Porteirinha,-43.07584371254865,-15.716773767965776,MG
3152303,Porto Firme,-43.0803594055586,-20.663605945849653,MG
3152402,Poté,-41.76934503674921,-17.815003763143018,MG
3152501,Pouso Alegre,-45.940016859523205,-22.264979881860743,MG
3152600,Pouso Alto,-44.932558708621386,-22.1754441408183,MG
3152709,Prados,-44.0634631176419,-21.098637033644472,MG
3152808,Prata,-48.95414342579039,-19.3300820534386,MG
3152907,Pratápolis,-46.862718571418434,-20.78735253994409,MG
3153004,Pratinha,-46.40256894051179,-19.75979455141075,MG
3153103,Presidente Bernardes,-43.15477444844191,-20.77044798783333,MG
3153202,Presidente Juscelino,-44.08323942571501,-18.726147113536538,MG
3153301,Presidente Kubitschek,-43.578094417838734,-18.63392886518637,MG
3153400,Presidente Olegário,-46.33617158015706,-18.239445014242744,MG
3153509,Alto Jequitibá,-41.94885342954477,-20.43725894865513,MG
3153608,Prudente de Morais,-44.11144713353382,-19.464465834463383,MG
3153707,Quartel Geral,-45.60305962957857,-19.27978433974391,MG
3153806,Queluzito,-43.89075609628423,-20.7321174920604,MG
3153905,Raposos,-43.78315852532592,-19.980935593311106,MG
3154002,Raul Soares,-42.39021187261181,-20.013240919373114,MG
3154101,Recreio,-42.43784910716596,-21.519792108881163,MG
3154150,Reduto,-41.9402973614994,-20.23782387503149,MG
3154200,Resende Costa,-44.29202432319715,-20.837498934627163,MG
3154309,Resplendor,-41.15310137852982,-19.211980947781708,MG
3154408,Ressaquinha,-43.75320548039449,-21.08542070258468,MG
3154457,Riachinho,-45.92793516707487,-16.276769054894565,MG
3154507,Riacho dos Machados,-42.99342481176918,-16.054540182031158,MG
3154606,Ribeirão das Neves,-44.07190816751743,-19.779535698371127,MG
3154705,Ribeirão Vermelho,-45.073063825635614,-21.14789228782621,MG
3154804,Rio Acima,-43.77291179236246,-20.105821566778545,MG
3154903,Rio Casca,-42.66059918616961,-20.14099430038252,MG
3155009,Rio Doce,-42.90653226329422,-20.21560314407688,MG
3155108,Rio do Prado,-40.555781631656565,-16.676611913642954,MG
3155207,Rio Espera,-43.49207327212832,-20.867893352626528,MG
3155306,Rio Manso,-44.34496694253391,-20.267073696714363,MG
3155405,Rio Novo,-43.14390575856308,-21.46858327673863,MG
3155504,Rio Paranaíba,-46.29891630634054,-19.240079297879195,MG
3155603,Rio Pardo de Minas,-42.55137738479011,-15.709149949519858,MG
3155702,Rio Piracicaba,-43.14920462232243,-19.97083898323648,MG
3155801,Rio Pomba,-43.17180694715677,-21.24840497769764,MG
3155900,Rio Preto,-43.87862064439483,-22.04104601844349,MG
3156007,Rio Vermelho,-43.05505991815118,-18.25472369089009,MG
3156106,Ritápolis,-44.376399908696655,-20.982318003271867,MG
3156205,Rochedo de Minas,-43.02856598749735,-21.641019808212803,MG
3156304,Rodeiro,-42.84131149582092,-21.21069000397749,MG
3156403,Romaria,-47.56255847203268,-18.903558083829623,MG
3156452,Rosário da Limeira,-42.51141005377447,-20.979379514386288,MG
3156502,Rubelita,-42.23397648665967,-16.367684309231013,MG
3156601,Rubim,-40.49422765360077,-16.46396566217948,MG
3156700,Sabará,-43.77918124142506,-19.85134676250868,MG
3156809,Sabinópolis,-43.06354587438116,-18.65097656218093,MG
3156908,Sacramento,-47.266236075814966,-19.90481411924653,MG
3157005,Salinas,-42.15205416433987,-16.111224954359546,MG
3157104,Salto da Divisa,-40.02921418389135,-16.11054339413025,MG
3157203,Santa Bárbara,-43.47518161221892,-20.028958194757656,MG
3157252,Santa Bárbara do Leste,-42.106608430406624,-19.94514762934445,MG
3157278,Santa Bárbara do Monte Verde,-43.6944653474092,-21.963976149446623,MG
3157302,Santa Bárbara do Tugúrio,-43.53150374203587,-21.24508961388253,MG
3157336,Santa Cruz de Minas,-44.217297145642064,-21.12030944555315,MG
3157377,Santa Cruz de Salinas,-41.78986410211067,-16.05077048281498,MG
3157401,Santa Cruz do Escalvado,-42.814018575187134,-20.23064156781944,MG
3157500,Santa Efigênia de Minas,-42.40433902978247,-18.86284205051997,MG
3157609,Santa Fé de Minas,-45.55707217944254,-16.701560128890986,MG
3157658,Santa Helena de Minas,-40.65883907565804,-16.902002984421408,MG
3157708,Santa Juliana,-47.50908518813104,-19.380332878602907,MG
3157807,Santa Luzia,-43.83665252095254,-19.744868426530925,MG
3157906,Santa Margarida,-42.26616717240151,-20.42816355756912,MG
3158003,Santa Maria de Itabira,-43.04493640485023,-19.435328436216448,MG
3158102,Santa Maria do Salto,-40.11634968828125,-16.30738402139688,MG
3158201,Santa Maria do Suaçuí,-42.32431936535696,-18.258544993237773,MG
3158300,Santana da Vargem,-45.505354432983175,-21.27058162593821,MG
3158409,Santana de Cataguases,-42.556147926643234,-21.282127327668253,MG
3158508,Santana de Pirapama,-43.90112476898318,-18.91590377209941,MG
3158607,Santana do Deserto,-43.18280388179097,-21.945994502996907,MG
3158706,Santana do Garambéu,-44.066113439394506,-21.636939374806733,MG
3158805,Santana do Jacaré,-45.06207953284093,-20.883119123828152,MG
3158904,Santana do Manhuaçu,-41.89231641922826,-20.05599084992776,MG
3158953,Santana do Paraíso,-42.5204681329892,-19.385086018819955,MG
3159001,Santana do Riacho,-43.644659045772734,-19.18874218186216,MG
3159100,Santana dos Montes,-43.66981396115133,-20.79686928683208,MG
3159209,Santa Rita de Caldas,-46.27142106743014,-22.023773968801493,MG
3159308,Santa Rita de Jacutinga,-44.0918573789448,-22.10155964209382,MG
3159357,Santa Rita de Minas,-42.12326431064889,-19.875041405335526,MG
3159407,Santa Rita de Ibitipoca,-43.930198924490746,-21.57723459621028,MG
3159506,Santa Rita do Itueto,-41.388689112611125,-19.412848585230552,MG
3159605,Santa Rita do Sapucaí,-45.68276053976948,-22.237051257342863,MG
3159704,Santa Rosa da Serra,-45.999777022024986,-19.56206526497532,MG
3159803,Santa Vitória,-50.27531714437439,-18.989693933371885,MG
3159902,Santo Antônio do Amparo,-44.94279560941289,-20.916259918989795,MG
3160009,Santo Antônio do Aventureiro,-42.8115299108672,-21.751472841342988,MG
3160108,Santo Antônio do Grama,-42.60392590311849,-20.32218560565312,MG
3160207,Santo Antônio do Itambé,-43.266736804822656,-18.478425647964755,MG
3160306,Santo Antônio do Jacinto,-40.27747645207685,-16.503681672205836,MG
3160405,Santo Antônio do Monte,-45.29226761926464,-20.083153334243978,MG
3160454,Santo Antônio do Retiro,-42.66098002129019,-15.288208563575935,MG
3160504,Santo Antônio do Rio Abaixo,-43.24904832213726,-19.24140939847064,MG
3160603,Santo Hipólito,-44.172359510953264,-18.39027721212169,MG
3160702,Santos Dumont,-43.525731976287545,-21.457758661959865,MG
3160801,São Bento Abade,-45.07232436810589,-21.57006943738064,MG
3160900,São Brás do Suaçuí,-43.97240047808065,-20.627503063933087,MG
3160959,São Domingos das Dores,-42.03086482873834,-19.524612396970863,MG
3161007,São Domingos do Prata,-42.90323230537787,-19.90310257197167,MG
3161056,São Félix de Minas,-41.44856170793757,-18.5686308087456,MG
3161106,São Francisco,-44.86123702634811,-15.896606652652247,MG
3161205,São Francisco de Paula,-44.9954002407187,-20.71658196892868,MG
3161304,São Francisco de Sales,-49.85944369601741,-19.79680676602765,MG
3161403,São Francisco do Glória,-42.282275900931765,-20.791927120542773,MG
3161502,São Geraldo,-42.82910838308316,-20.91060679007922,MG
3161601,São Geraldo da Piedade,-42.31036263595034,-18.896345539895268,MG
3161650,São Geraldo do Baixio,-41.36686861564991,-18.91683028109229,MG
3161700,São Gonçalo do Abaeté,-45.546016382325405,-18.176876894801428,MG
3161809,São Gonçalo do Pará,-44.82843548413482,-19.983899494727577,MG
3161908,São Gonçalo do Rio Abaixo,-43.32136373010037,-19.81718658713569,MG
3162005,São Gonçalo do Sapucaí,-45.59435001876686,-21.911041674889105,MG
3162104,São Gotardo,-45.99950322983883,-19.35999108462236,MG
3162203,São João Batista do Glória,-46.43862096462749,-20.57719624845436,MG
3162252,São João da Lagoa,-44.33480795030789,-16.859858136591917,MG
3162302,São João da Mata,-45.92318863586734,-21.942596163356768,MG
3162401,São João da Ponte,-43.895272806077536,-15.908510904587182,MG
3162450,São João das Missões,-44.22771824301562,-14.891911730154892,MG
3162500,São João del Rei,-44.27442623566844,-21.2632232378729,MG
3162559,São João do Manhuaçu,-42.153479957315,-20.37001428691323,MG
3162575,São João do Manteninha,-41.164357225997406,-18.75262704740367,MG
3162609,São João do Oriente,-42.170336797941445,-19.35397233273992,MG
3162658,São João do Pacuí,-44.52436676539448,-16.555339011460934,MG
3162708,São João do Paraíso,-41.97684336378219,-15.342946657362818,MG
3162807,São João Evangelista,-42.77560959526156,-18.51369349352506,MG
3162906,São João Nepomuceno,-43.00325507641874,-21.583042230140105,MG
3162922,São Joaquim de Bicas,-44.24900034723216,-20.0708571294644,MG
3162948,São José da Barra,-46.24373836965473,-20.747427902733904,MG
3162955,São José da Lapa,-43.99021633432206,-19.69679780801744,MG
3163003,São José da Safira,-42.12334600711967,-18.31753577430599,MG
3163102,São José da Varginha,-44.561514076859446,-19.69609468079912,MG
3163201,São José do Alegre,-45.51778991028713,-22.33038867148712,MG
3163300,São José do Divino,-41.37598397371216,-18.398325147743275,MG
3163409,São José do Goiabal,-42.69331247479194,-19.931234144104124,MG
3163508,São José do Jacuri,-42.66827399903808,-18.24289459532128,MG
3163607,São José do Mantimento,-41.77004225873866,-20.02013067076621,MG
3163706,São Lourenço,-45.03428382364631,-22.117152896910635,MG
3163805,São Miguel do Anta,-42.71082988100213,-20.72683979687652,MG
3163904,São Pedro da União,-46.64195208027284,-21.126847367519428,MG
3164001,São Pedro dos Ferros,-42.569837254662886,-20.05425940030024,MG
3164100,São Pedro do Suaçuí,-42.59264267219687,-18.347917053668706,MG
3164209,São Romão,-45.40633122328076,-16.38952568048427,MG
3164308,São Roque de Minas,-46.51351081804589,-20.18712508334647,MG
3164407,São Sebastião da Bela Vista,-45.77595098855236,-22.16127839855717,MG
3164431,São Sebastião da Vargem Alegre,-42.59923609075616,-21.024265363158268,MG
3164472,São Sebastião do Anta,-41.95731318255574,-19.50724314971872,MG
3164506,São Sebastião do Maranhão,-42.54119112704874,-18.05976790462201,MG
3164605,São Sebastião do Oeste,-45.04423050830857,-20.25161516949004,MG
3164704,São Sebastião do Paraíso,-47.00640179188178,-20.922459947216044,MG
3164803,São Sebastião do Rio Preto,-43.21948855235439,-19.30051037341816,MG
3164902,São Sebastião do Rio Verde,-45.02481845005299,-22.219448254570064,MG
3165008,São Tiago,-44.56035770694199,-20.93859342266547,MG
3165107,São Tomás de Aquino,-47.12722902214886,-20.78618515453516,MG
3165206,São Tomé das Letras,-44.963792135030886,-21.733374745977223,MG
3165305,São Vicente de Minas,-44.474330549991365,-21.66709194897385,MG
3165404,Sapucaí-Mirim,-45.848559009546506,-22.78631163794466,MG
3165503,Sardoá,-42.40704781960106,-18.775484804820778,MG
3165537,Sarzedo,-44.12104193105611,-20.059148488333747,MG
3165552,Setubinha,-42.156814483448045,-17.622542906059834,MG
3165560,Sem-Peixe,-42.825122559858514,-20.08006332151956,MG
3165578,Senador Amaral,-46.21712691786173,-22.557671862482017,MG
3165602,Senador Cortes,-42.9091909184776,-21.770448913213244,MG
3165701,Senador Firmino,-43.10449114089064,-20.90428784241437,MG
3165800,Senador José Bento,-46.14107675273158,-22.156772100191503,MG
3165909,Senador Modestino Gonçalves,-43.24094420838332,-17.855349833107383,MG
3166006,Senhora de Oliveira,-43.34944973672393,-20.80101060081752,MG
3166105,Senhora do Porto,-43.08052570751494,-18.91323340808769,MG
3166204,Senhora dos Remédios,-43.60021854734836,-21.031262189560056,MG
3166303,Sericita,-42.45871958199196,-20.492333965150543,MG
3166402,Seritinga,-44.459601210697954,-21.916525405517056,MG
3166501,Serra Azul de Minas,-43.20726990269954,-18.390662863711345,MG
3166600,Serra da Saudade,-45.777249522707486,-19.38556884124095,MG
3166709,Serra dos Aimorés,-40.26442270016464,-17.784121538946955,MG
3166808,Serra do Salitre,-46.654555937016255,-19.159223983234195,MG
3166907,Serrania,-46.0928108070509,-21.554032471458854,MG
3166956,Serranópolis de Minas,-42.86091735105103,-15.856874975238414,MG
3167004,Serranos,-44.536885194567326,-21.83100511942783,MG
3167103,Serro,-43.401769690913866,-18.536543153545228,MG
3167202,Sete Lagoas,-44.25346463879849,-19.437296770648143,MG
3167301,Silveirânia,-43.2030468305576,-21.14338279923722,MG
3167400,Silvianópolis,-45.80558753551324,-22.03691279567657,MG
3167509,Simão Pereira,-43.29298099554139,-21.964237495742022,MG
3167608,Simonésia,-41.98728631841763,-19.999019402773424,MG
3167707,Sobrália,-42.14585467833912,-19.218252678793764,MG
3167806,Soledade de Minas,-45.02760820465233,-22.026970379517223,MG
3167905,Tabuleiro,-43.256167469554434,-21.36336812391104,MG
3168002,Taiobeiras,-42.056114114904,-15.824548219898515,MG
3168051,Taparuba,-41.61156328479635,-19.73862852447108,MG
3168101,Tapira,-46.86826519849139,-19.915884640191543,MG
3168200,Tapiraí,-46.16066765114843,-19.87621497332303,MG
3168309,Taquaraçu de Minas,-43.68562599680539,-19.63403779706112,MG
3168408,Tarumirim,-41.90190992245246,-19.30149473327901,MG
3168507,Teixeiras,-42.86246315180963,-20.63213275760889,MG
3168606,Teófilo Otoni,-41.383672855673325,-17.714830120543123,MG
3168705,Timóteo,-42.60263365371885,-19.558013087066485,MG
3168804,Tiradentes,-44.154612877493854,-21.116433496300186,MG
3168903,Tiros,-45.82414354243631,-18.860365291766737,MG
3169000,Tocantins,-43.02647174928592,-21.17748638335131,MG
3169059,Tocos do Moji,-46.14648726944784,-22.35869836413495,MG
3169109,Toledo,-46.38321431066521,-22.705718291338595,MG
3169208,Tombos,-42.06417725131841,-20.88191408797793,MG
3169307,Três Corações,-45.20489146355472,-21.686461190964287,MG
3169356,Três Marias,-45.06917488398314,-18.298054528991184,MG
3169406,Três Pontas,-45.49816170056918,-21.39356850594359,MG
3169505,Tumiritinga,-41.705474436336736,-19.01503973213833,MG
3169604,Tupaciguara,-48.75523453048209,-18.53513477004958,MG
3169703,Turmalina,-42.839920066516434,-17.244542087055315,MG
3169802,Turvolândia,-45.79967768337576,-21.884996108871988,MG
3169901,Ubá,-42.96525640484731,-21.10537302768577,MG
3170008,Ubaí,-44.84770897167165,-16.364073279331322,MG
3170057,Ubaporanga,-42.069941357120726,-19.660531282874608,MG
3170107,Uberaba,-47.977103270929135,-19.58139746527931,MG
3170206,Uberlândia,-48.33172487885166,-19.028033950633592,MG
3170305,Umburatiba,-40.666907709454414,-17.27241008221495,MG
3170404,Unaí,-46.81959261063564,-16.376351730853614,MG
3170438,União de Minas,-50.34294809055224,-19.40851930887856,MG
3170479,Uruana de Minas,-46.31960259622447,-16.092664002996568,MG
3170503,Urucânia,-42.72979359761186,-20.3253223435246,MG
3170529,Urucuia,-45.57286545691656,-16.028779553977753,MG
3170578,Vargem Alegre,-42.32129793632156,-19.603687514474053,MG
3170602,Vargem Bonita,-46.33614602253498,-20.431311080789488,MG
3170651,Vargem Grande do Rio Pardo,-42.29894688493392,-15.340706236877372,MG
3170701,Varginha,-45.409107892815584,-21.557506086741885,MG
3170750,Varjão de Minas,-45.93517197521986,-18.46659380901125,MG
3170800,Várzea da Palma,-44.72728742397474,-17.49598174654237,MG
3170909,Varzelândia,-43.93442884130179,-15.641519971916608,MG
3171006,Vazante,-46.86773595490792,-17.869404153985954,MG
3171030,Verdelândia,-43.62831463173038,-15.540257944399476,MG
3171071,Veredinha,-42.72523787349044,-17.487705199963802,MG
3171105,Veríssimo,-48.3409180639246,-19.602540908639128,MG
3171154,Vermelho Novo,-42.25429852150865,-20.033992609829387,MG
3171204,Vespasiano,-43.94490398330192,-19.731061362653342,MG
3171303,Viçosa,-42.88551341226773,-20.740435704854928,MG
3171402,Vieiras,-42.28199327828944,-20.912663244460315,MG
3171501,Mathias Lobato,-41.92717909594711,-18.611142093739343,MG
3171600,Virgem da Lapa,-42.33960687358343,-16.715564542710595,MG
3171709,Virgínia,-45.108516994888745,-22.34197077817224,MG
3171808,Virginópolis,-42.67028404660642,-18.79192794400967,MG
3171907,Virgolândia,-42.31754506023662,-18.451691605948177,MG
3172004,Visconde do Rio Branco,-42.83996118516173,-21.01159484476294,MG
3172103,Volta Grande,-42.55735643618132,-21.7580363721123,MG
3172202,Wenceslau Braz,-45.40137492022177,-22.55469687053463,MG
3200102,Afonso Cláudio,-41.12651273948217,-20.089515488657963,ES
3200136,Águia Branca,-40.749487820456096,-18.970373511908825,ES
3200169,Água Doce do Norte,-40.99674282779886,-18.51672084227837,ES
3200201,Alegre,-41.514941745023535,-20.719581841731845,ES
3200300,Alfredo Chaves,-40.82705420444744,-20.56394045342665,ES
3200359,Alto Rio Novo,-40.98719856533449,-19.022124214857097,ES
3200409,Anchieta,-40.68627176591092,-20.71871521888222,ES
3200508,Apiacá,-41.55414562555495,-21.072167885357214,ES
3200607,Aracruz,-40.17616274161533,-19.76573915990068,ES
3200706,Atílio Vivácqua,-41.18398608563562,-20.962228779533724,ES
3200805,Baixo Guandu,-40.98383601556633,-19.572569887218844,ES
3200904,Barra de São Francisco,-40.8311786651607,-18.66623520961667,ES
3201001,Boa Esperança,-40.32911721580002,-18.48477562696712,ES
3201100,Bom Jesus do Norte,-41.633845680875964,-21.08447197622665,ES
3201159,Brejetuba,-41.29694389376893,-20.12543927753657,ES
3201209,Cachoeiro de Itapemirim,-41.19098268618837,-20.76616948447332,ES
3201308,Cariacica,-40.4420464756255,-20.29070166519087,ES
3201407,Castelo,-41.20398462903845,-20.551757723776344,ES
3201506,Colatina,-40.65676217574677,-19.48832072947674,ES
3201605,Conceição da Barra,-39.83336295381629,-18.445264998850387,ES
3201704,Conceição do Castelo,-41.265908434406064,-20.370896935734454,ES
3201803,Divino de São Lourenço,-41.72445817831729,-20.58681242071436,ES
3201902,Domingos Martins,-40.84898283058013,-20.30782104963672,ES
3202009,Dores do Rio Preto,-41.81211596167599,-20.63506347639006,ES
3202108,Ecoporanga,-40.807698340668615,-18.265719780653672,ES
3202207,Fundão,-40.35677977927703,-19.968325146965835,ES
3202256,Governador Lindenberg,-40.5000228618776,-19.20539233446917,ES
3202306,Guaçuí,-41.70522819539996,-20.76346687901639,ES
3202405,Guarapari,-40.54612873943389,-20.58515510736918,ES
3202454,Ibatiba,-41.5501697325859,-20.2507383900235,ES
3202504,Ibiraçu,-40.41786441262512,-19.834810914534025,ES
3202553,Ibitirama,-41.69260949506278,-20.485995465867312,ES
3202603,Iconha,-40.85746525933722,-20.754950171624493,ES
3202652,Irupi,-41.63680780957733,-20.33116300585517,ES
3202702,Itaguaçu,-40.8646294340482,-19.72861393661471,ES
3202801,Itapemirim,-40.94466940781914,-20.965784083647343,ES
3202900,Itarana,-40.88893650396342,-19.95000203877652,ES
3203007,Iúna,-41.6564841409088,-20.3485203364108,ES
3203056,Jaguaré,-40.00405062394318,-18.94972152521825,ES
3203106,Jerônimo Monteiro,-41.392223089048045,-20.804635488115284,ES
3203130,João Neiva,-40.436888236912885,-19.71539483342696,ES
3203163,Laranja da Terra,-41.05771990355563,-19.87260842491101,ES
3203205,Linhares,-40.02941552080229,-19.38287500187377,ES
3203304,Mantenópolis,-41.07170941048257,-18.876436829904485,ES
3203320,Marataízes,-40.89361869116602,-21.100069285703302,ES
3203346,Marechal Floriano,-40.77390558482667,-20.43127957903069,ES
3203353,Marilândia,-40.52066845183016,-19.42977066390016,ES
3203403,Mimoso do Sul,-41.37674044082857,-21.08868676639434,ES
3203502,Montanha,-40.27514174177151,-18.13894162504656,ES
3203601,Mucurici,-40.51253436521397,-18.014829863377624,ES
3203700,Muniz Freire,-41.434995376537046,-20.426868764230672,ES
3203809,Muqui,-41.34392426717259,-20.93831855678511,ES
3203908,Nova Venécia,-40.52247450579368,-18.698603826524405,ES
3204005,Pancas,-40.81776723879374,-19.146887105841888,ES
3204054,Pedro Canário,-40.0370835571523,-18.18248691294063,ES
3204104,Pinheiros,-40.19818876140652,-18.36992105461865,ES
3204203,Piúma,-40.772438228808525,-20.837770590337296,ES
3204252,Ponto Belo,-40.51426339203813,-18.250842114208112,ES
3204302,Presidente Kennedy,-41.07206525190704,-21.14077424210948,ES
3204351,Rio Bananal,-40.30821731125267,-19.230537896018383,ES
3204401,Rio Novo do Sul,-40.91871531241856,-20.818117037144013,ES
3204500,Santa Leopoldina,-40.53926453448546,-20.123214086603287,ES
3204559,Santa Maria de Jetibá,-40.80641248614736,-20.08513520745342,ES
3204609,Santa Teresa,-40.63485474047389,-19.87923856638969,ES
3204658,São Domingos do Norte,-40.5666933439698,-19.122458503748494,ES
3204708,São Gabriel da Palha,-40.508474788999855,-18.95274311843889,ES
3204807,São José do Calçado,-41.655673368094725,-20.982840403742703,ES
3204906,São Mateus,-40.020236692204406,-18.7497487410312,ES
3204955,São Roque do Canaã,-40.67949201028113,-19.71973200805185,ES
3205002,Serra,-40.30161740374541,-20.128151391837328,ES
3205010,Sooretama,-40.1466169920272,-19.072687021272063,ES
3205036,Vargem Alta,-41.00493190079237,-20.647215685354645,ES
3205069,Venda Nova do Imigrante,-41.140216487727535,-20.370446448783422,ES
3205101,Viana,-40.51274467836011,-20.40107656420546,ES
3205150,Vila Pavão,-40.62715465131338,-18.61426789170581,ES
3205176,Vila Valério,-40.32951493241711,-18.966630051603563,ES
3205200,Vila Velha,-40.37826772556056,-20.434112293544576,ES
3205309,Vitória,-39.08636105978374,-20.30406596518473,ES
3300100,Angra dos Reis,-44.35270530810684,-22.986665817914545,RJ
3300159,Aperibé,-42.13466626331179,-21.652296957503896,RJ
3300209,Araruama,-42.29293628963644,-22.75543807694936,RJ
3300225,Areal,-43.12154373150724,-22.23541204019645,RJ
3300233,Armação dos Búzios,-41.94955180754511,-22.776213234160284,RJ
3300258,Arraial do Cabo,-42.15999387680202,-22.92501006748257,RJ
3300308,Barra do Piraí,-43.91294935972785,-22.42569592231608,RJ
3300407,Barra Mansa,-44.18832041091254,-22.505866183094675,RJ
3300456,Belford Roxo,-43.37756565839121,-22.72873308959942,RJ
3300506,Bom Jardim,-42.371720020873,-22.19977256156112,RJ
3300605,Bom Jesus do Itabapoana,-41.68314855818914,-21.123583652492737,RJ
3300704,Cabo Frio,-42.05695948102069,-22.7119543505794,RJ
3300803,Cachoeiras de Macacu,-42.72841878960299,-22.51618807019432,RJ
3300902,Cambuci,-41.91468567787866,-21.49697354368907,RJ
3300936,Carapebus,-41.65090291053727,-22.19597170941532,RJ
3300951,Comendador Levy Gasparian,-43.25573849367783,-22.043774533525305,RJ
3301009,Campos dos Goytacazes,-41.404087685498176,-21.748227648295035,RJ
3301108,Cantagalo,-42.33389914315304,-21.86841358244207,RJ
3301157,Cardoso Moreira,-41.50029535405644,-21.52548850756827,RJ
3301207,Carmo,-42.56642529212085,-21.895445113195898,RJ
3301306,Casimiro de Abreu,-42.14422430595556,-22.48188942887465,RJ
3301405,Conceição de Macabu,-41.846584751893374,-22.136638197154248,RJ
3301504,Cordeiro,-42.34221721302058,-22.058814763400875,RJ
3301603,Duas Barras,-42.49804411986792,-22.05564620085936,RJ
3301702,Duque de Caxias,-43.29960200799758,-22.632555486209625,RJ
3301801,Engenheiro Paulo de Frontin,-43.63610142429725,-22.50829582758948,RJ
3301850,Guapimirim,-42.96401699147658,-22.583563982967306,RJ
3301876,Iguaba Grande,-42.218010660646215,-22.827489296844192,RJ
3301900,Itaboraí,-42.854357811148965,-22.750060936109563,RJ
3302007,Itaguaí,-43.812321080783626,-22.834718072210592,RJ
3302056,Italva,-41.65383379189799,-21.42393343537494,RJ
3302106,Itaocara,-42.08225956202634,-21.726919972371352,RJ
3302205,Itaperuna,-41.89398251151019,-21.225159861932504,RJ
3302254,Itatiaia,-44.587840055369945,-22.44169826379548,RJ
3302270,Japeri,-43.60575647607368,-22.661930355450107,RJ
3302304,Laje do Muriaé,-42.13512109513474,-21.25012216246065,RJ
3302403,Macaé,-41.97666096016669,-22.29585802406488,RJ
3302452,Macuco,-42.2735360488567,-22.024010468311143,RJ
3302502,Magé,-43.113033167105925,-22.612653553259225,RJ
3302601,Mangaratiba,-44.03802940816311,-22.954168558843698,RJ
3302700,Maricá,-42.81698669886463,-22.91533344245461,RJ
3302809,Mendes,-43.73976465128222,-22.52153971157821,RJ
3302858,Mesquita,-43.45231692323871,-22.799316687163884,RJ
3302908,Miguel Pereira,-43.469255833842254,-22.506510969663346,RJ
3303005,Miracema,-42.15220120527053,-21.39559870847189,RJ
3303104,Natividade,-41.93126807901632,-21.041674872508786,RJ
3303203,Nilópolis,-43.428952595579474,-22.821069300740927,RJ
3303302,Niterói,-43.05533974139647,-22.91500321042784,RJ
3303401,Nova Friburgo,-42.50101636793864,-22.31916539455684,RJ
3303500,Nova Iguaçu,-43.501857850401954,-22.686842899216263,RJ
3303609,Paracambi,-43.72152978715887,-22.617913716378595,RJ
3303708,Paraíba do Sul,-43.3043108752891,-22.18202092106656,RJ
3303807,Paraty,-44.706250583556574,-23.148491509521943,RJ
3303856,Paty do Alferes,-43.40397770008108,-22.367046543435347,RJ
3303906,Petrópolis,-43.15685381327243,-22.39802801124004,RJ
3303955,Pinheiral,-43.99754808466509,-22.54333126817137,RJ
3304003,Piraí,-43.90171035295855,-22.63363524738622,RJ
3304102,Porciúncula,-41.96962393119362,-20.90661836379319,RJ
3304110,Porto Real,-44.32604364985577,-22.4411224900879,RJ
3304128,Quatis,-44.23711073455322,-22.35518684845365,RJ
3304144,Queimados,-43.58492447907437,-22.72542019193583,RJ
3304151,Quissamã,-41.4444029609308,-22.104824459449425,RJ
3304201,Resende,-44.48528133279135,-22.44075056425207,RJ
3304300,Rio Bonito,-42.58805979573776,-22.73504625859726,RJ
3304409,Rio Claro,-44.07838902382693,-22.78052898737106,RJ
3304508,Rio das Flores,-43.538658600955735,-22.15992387542325,RJ
3304524,Rio das Ostras,-41.94647774877932,-22.454256179781623,RJ
3304557,Rio de Janeiro,-43.45100523092684,-22.92323279993742,RJ
